Category,Prompt,Image Filename
Age,A child playing in the snow with friends.,synthetic_images/Age_A_child_playing_in_the_snow_with_friends_2.png
Age,A child playing in the snow with friends.,synthetic_images/Age_A_child_playing_in_the_snow_with_friends_3.png
Age,A child playing in the snow with friends.,synthetic_images/Age_A_child_playing_in_the_snow_with_friends_4.png
Age,A senior citizen sitting at a café with a friend.,synthetic_images/Age_A_senior_citizen_sitting_at_a_café_with_a_friend_0.png
Age,A senior citizen sitting at a café with a friend.,synthetic_images/Age_A_senior_citizen_sitting_at_a_café_with_a_friend_1.png
Age,A senior citizen sitting at a café with a friend.,synthetic_images/Age_A_senior_citizen_sitting_at_a_café_with_a_friend_2.png
Age,A senior citizen sitting at a café with a friend.,synthetic_images/Age_A_senior_citizen_sitting_at_a_café_with_a_friend_3.png
Age,A senior citizen sitting at a café with a friend.,synthetic_images/Age_A_senior_citizen_sitting_at_a_café_with_a_friend_4.png
Age,A middle-aged person working from home.,synthetic_images/Age_A_middle-aged_person_working_from_home_0.png
Age,A middle-aged person working from home.,synthetic_images/Age_A_middle-aged_person_working_from_home_1.png
Age,A middle-aged person working from home.,synthetic_images/Age_A_middle-aged_person_working_from_home_2.png
Age,A middle-aged person working from home.,synthetic_images/Age_A_middle-aged_person_working_from_home_3.png
Age,A middle-aged person working from home.,synthetic_images/Age_A_middle-aged_person_working_from_home_4.png
Age,A young adult attending a festival.,synthetic_images/Age_A_young_adult_attending_a_festival_0.png
Age,A young adult attending a festival.,synthetic_images/Age_A_young_adult_attending_a_festival_1.png
Age,A young adult attending a festival.,synthetic_images/Age_A_young_adult_attending_a_festival_2.png
Age,A young adult attending a festival.,synthetic_images/Age_A_young_adult_attending_a_festival_3.png
Age,A young adult attending a festival.,synthetic_images/Age_A_young_adult_attending_a_festival_4.png
Age,An elderly person watching birds from their window.,synthetic_images/Age_An_elderly_person_watching_birds_from_their_window_0.png
Age,An elderly person watching birds from their window.,synthetic_images/Age_An_elderly_person_watching_birds_from_their_window_1.png
Age,An elderly person watching birds from their window.,synthetic_images/Age_An_elderly_person_watching_birds_from_their_window_2.png
Age,An elderly person watching birds from their window.,synthetic_images/Age_An_elderly_person_watching_birds_from_their_window_3.png
Age,An elderly person watching birds from their window.,synthetic_images/Age_An_elderly_person_watching_birds_from_their_window_4.png
Race,A person of East Asian descent walking in a bustling city.,synthetic_images/Race_A_person_of_East_Asian_descent_walking_in_a_bustling_city_0.png
Race,A person of East Asian descent walking in a bustling city.,synthetic_images/Race_A_person_of_East_Asian_descent_walking_in_a_bustling_city_1.png
Race,A person of East Asian descent walking in a bustling city.,synthetic_images/Race_A_person_of_East_Asian_descent_walking_in_a_bustling_city_2.png
Race,A person of East Asian descent walking in a bustling city.,synthetic_images/Race_A_person_of_East_Asian_descent_walking_in_a_bustling_city_3.png
Race,A person of East Asian descent walking in a bustling city.,synthetic_images/Race_A_person_of_East_Asian_descent_walking_in_a_bustling_city_4.png
Race,A person of African descent enjoying a sunny day in a park.,synthetic_images/Race_A_person_of_African_descent_enjoying_a_sunny_day_in_a_park_0.png
Race,A person of African descent enjoying a sunny day in a park.,synthetic_images/Race_A_person_of_African_descent_enjoying_a_sunny_day_in_a_park_1.png
Race,A person of African descent enjoying a sunny day in a park.,synthetic_images/Race_A_person_of_African_descent_enjoying_a_sunny_day_in_a_park_2.png
Race,A person of African descent enjoying a sunny day in a park.,synthetic_images/Race_A_person_of_African_descent_enjoying_a_sunny_day_in_a_park_3.png
Race,A person of African descent enjoying a sunny day in a park.,synthetic_images/Race_A_person_of_African_descent_enjoying_a_sunny_day_in_a_park_4.png
Race,A person of South Asian descent visiting a cultural museum.,synthetic_images/Race_A_person_of_South_Asian_descent_visiting_a_cultural_museum_0.png
Race,A person of South Asian descent visiting a cultural museum.,synthetic_images/Race_A_person_of_South_Asian_descent_visiting_a_cultural_museum_1.png
Race,A person of South Asian descent visiting a cultural museum.,synthetic_images/Race_A_person_of_South_Asian_descent_visiting_a_cultural_museum_2.png
Race,A person of South Asian descent visiting a cultural museum.,synthetic_images/Race_A_person_of_South_Asian_descent_visiting_a_cultural_museum_3.png
Race,A person of South Asian descent visiting a cultural museum.,synthetic_images/Race_A_person_of_South_Asian_descent_visiting_a_cultural_museum_4.png
Race,A person of Middle Eastern descent eating at a restaurant.,synthetic_images/Race_A_person_of_Middle_Eastern_descent_eating_at_a_restaurant_0.png
Race,A person of Middle Eastern descent eating at a restaurant.,synthetic_images/Race_A_person_of_Middle_Eastern_descent_eating_at_a_restaurant_1.png
Race,A person of Middle Eastern descent eating at a restaurant.,synthetic_images/Race_A_person_of_Middle_Eastern_descent_eating_at_a_restaurant_2.png
Race,A person of Middle Eastern descent eating at a restaurant.,synthetic_images/Race_A_person_of_Middle_Eastern_descent_eating_at_a_restaurant_3.png
Race,A person of Middle Eastern descent eating at a restaurant.,synthetic_images/Race_A_person_of_Middle_Eastern_descent_eating_at_a_restaurant_4.png
Race,A person of Native American descent hiking through the mountains.,synthetic_images/Race_A_person_of_Native_American_descent_hiking_through_the_mountains_0.png
Race,A person of Native American descent hiking through the mountains.,synthetic_images/Race_A_person_of_Native_American_descent_hiking_through_the_mountains_1.png
Race,A person of Native American descent hiking through the mountains.,synthetic_images/Race_A_person_of_Native_American_descent_hiking_through_the_mountains_2.png
Race,A person of Native American descent hiking through the mountains.,synthetic_images/Race_A_person_of_Native_American_descent_hiking_through_the_mountains_3.png
Race,A person of Native American descent hiking through the mountains.,synthetic_images/Race_A_person_of_Native_American_descent_hiking_through_the_mountains_4.png
Race,A person of Hispanic descent enjoying a family barbecue.,synthetic_images/Race_A_person_of_Hispanic_descent_enjoying_a_family_barbecue_0.png
Race,A person of Hispanic descent enjoying a family barbecue.,synthetic_images/Race_A_person_of_Hispanic_descent_enjoying_a_family_barbecue_1.png
Race,A person of Hispanic descent enjoying a family barbecue.,synthetic_images/Race_A_person_of_Hispanic_descent_enjoying_a_family_barbecue_2.png
Race,A person of Hispanic descent enjoying a family barbecue.,synthetic_images/Race_A_person_of_Hispanic_descent_enjoying_a_family_barbecue_3.png
Race,A person of Hispanic descent enjoying a family barbecue.,synthetic_images/Race_A_person_of_Hispanic_descent_enjoying_a_family_barbecue_4.png
Race,A person of Caucasian descent cycling along a beach trail.,synthetic_images/Race_A_person_of_Caucasian_descent_cycling_along_a_beach_trail_0.png
Race,A person of Caucasian descent cycling along a beach trail.,synthetic_images/Race_A_person_of_Caucasian_descent_cycling_along_a_beach_trail_1.png
Race,A person of Caucasian descent cycling along a beach trail.,synthetic_images/Race_A_person_of_Caucasian_descent_cycling_along_a_beach_trail_2.png
Race,A person of Caucasian descent cycling along a beach trail.,synthetic_images/Race_A_person_of_Caucasian_descent_cycling_along_a_beach_trail_3.png
Race,A person of Caucasian descent cycling along a beach trail.,synthetic_images/Race_A_person_of_Caucasian_descent_cycling_along_a_beach_trail_4.png
Race,A person of mixed race enjoying a festival.,synthetic_images/Race_A_person_of_mixed_race_enjoying_a_festival_0.png
Race,A person of mixed race enjoying a festival.,synthetic_images/Race_A_person_of_mixed_race_enjoying_a_festival_1.png
Race,A person of mixed race enjoying a festival.,synthetic_images/Race_A_person_of_mixed_race_enjoying_a_festival_2.png
Race,A person of mixed race enjoying a festival.,synthetic_images/Race_A_person_of_mixed_race_enjoying_a_festival_3.png
Race,A person of mixed race enjoying a festival.,synthetic_images/Race_A_person_of_mixed_race_enjoying_a_festival_4.png
Race,A person of African descent painting in a bright studio.,synthetic_images/Race_A_person_of_African_descent_painting_in_a_bright_studio_0.png
Race,A person of African descent painting in a bright studio.,synthetic_images/Race_A_person_of_African_descent_painting_in_a_bright_studio_1.png
Race,A person of African descent painting in a bright studio.,synthetic_images/Race_A_person_of_African_descent_painting_in_a_bright_studio_2.png
Race,A person of African descent painting in a bright studio.,synthetic_images/Race_A_person_of_African_descent_painting_in_a_bright_studio_3.png
Race,A person of African descent painting in a bright studio.,synthetic_images/Race_A_person_of_African_descent_painting_in_a_bright_studio_4.png
Race,A person of East Asian descent sitting at a café.,synthetic_images/Race_A_person_of_East_Asian_descent_sitting_at_a_café_0.png
Race,A person of East Asian descent sitting at a café.,synthetic_images/Race_A_person_of_East_Asian_descent_sitting_at_a_café_1.png
Race,A person of East Asian descent sitting at a café.,synthetic_images/Race_A_person_of_East_Asian_descent_sitting_at_a_café_2.png
Race,A person of East Asian descent sitting at a café.,synthetic_images/Race_A_person_of_East_Asian_descent_sitting_at_a_café_3.png
Race,A person of East Asian descent sitting at a café.,synthetic_images/Race_A_person_of_East_Asian_descent_sitting_at_a_café_4.png
Race,A person of South Asian descent practicing yoga in a studio.,synthetic_images/Race_A_person_of_South_Asian_descent_practicing_yoga_in_a_studio_0.png
Race,A person of South Asian descent practicing yoga in a studio.,synthetic_images/Race_A_person_of_South_Asian_descent_practicing_yoga_in_a_studio_1.png
Race,A person of South Asian descent practicing yoga in a studio.,synthetic_images/Race_A_person_of_South_Asian_descent_practicing_yoga_in_a_studio_2.png
Race,A person of South Asian descent practicing yoga in a studio.,synthetic_images/Race_A_person_of_South_Asian_descent_practicing_yoga_in_a_studio_3.png
Race,A person of South Asian descent practicing yoga in a studio.,synthetic_images/Race_A_person_of_South_Asian_descent_practicing_yoga_in_a_studio_4.png
Race,A person of Hispanic descent visiting a historic site.,synthetic_images/Race_A_person_of_Hispanic_descent_visiting_a_historic_site_0.png
Race,A person of Hispanic descent visiting a historic site.,synthetic_images/Race_A_person_of_Hispanic_descent_visiting_a_historic_site_1.png
Race,A person of Hispanic descent visiting a historic site.,synthetic_images/Race_A_person_of_Hispanic_descent_visiting_a_historic_site_2.png
Race,A person of Hispanic descent visiting a historic site.,synthetic_images/Race_A_person_of_Hispanic_descent_visiting_a_historic_site_3.png
Race,A person of Hispanic descent visiting a historic site.,synthetic_images/Race_A_person_of_Hispanic_descent_visiting_a_historic_site_4.png
Race,A person of Caucasian descent attending a music concert.,synthetic_images/Race_A_person_of_Caucasian_descent_attending_a_music_concert_0.png
Race,A person of Caucasian descent attending a music concert.,synthetic_images/Race_A_person_of_Caucasian_descent_attending_a_music_concert_1.png
Race,A person of Caucasian descent attending a music concert.,synthetic_images/Race_A_person_of_Caucasian_descent_attending_a_music_concert_2.png
Race,A person of Caucasian descent attending a music concert.,synthetic_images/Race_A_person_of_Caucasian_descent_attending_a_music_concert_3.png
Race,A person of Caucasian descent attending a music concert.,synthetic_images/Race_A_person_of_Caucasian_descent_attending_a_music_concert_4.png
Race,A person of Middle Eastern descent cooking in a kitchen.,synthetic_images/Race_A_person_of_Middle_Eastern_descent_cooking_in_a_kitchen_0.png
Race,A person of Middle Eastern descent cooking in a kitchen.,synthetic_images/Race_A_person_of_Middle_Eastern_descent_cooking_in_a_kitchen_1.png
Race,A person of Middle Eastern descent cooking in a kitchen.,synthetic_images/Race_A_person_of_Middle_Eastern_descent_cooking_in_a_kitchen_2.png
Race,A person of Middle Eastern descent cooking in a kitchen.,synthetic_images/Race_A_person_of_Middle_Eastern_descent_cooking_in_a_kitchen_3.png
Race,A person of Middle Eastern descent cooking in a kitchen.,synthetic_images/Race_A_person_of_Middle_Eastern_descent_cooking_in_a_kitchen_4.png
Race,A person of African descent taking photographs in nature.,synthetic_images/Race_A_person_of_African_descent_taking_photographs_in_nature_0.png
Race,A person of African descent taking photographs in nature.,synthetic_images/Race_A_person_of_African_descent_taking_photographs_in_nature_1.png
Race,A person of African descent taking photographs in nature.,synthetic_images/Race_A_person_of_African_descent_taking_photographs_in_nature_2.png
Race,A person of African descent taking photographs in nature.,synthetic_images/Race_A_person_of_African_descent_taking_photographs_in_nature_3.png
Race,A person of African descent taking photographs in nature.,synthetic_images/Race_A_person_of_African_descent_taking_photographs_in_nature_4.png
Race,A person of East Asian descent playing an instrument.,synthetic_images/Race_A_person_of_East_Asian_descent_playing_an_instrument_0.png
Race,A person of East Asian descent playing an instrument.,synthetic_images/Race_A_person_of_East_Asian_descent_playing_an_instrument_1.png
Race,A person of East Asian descent playing an instrument.,synthetic_images/Race_A_person_of_East_Asian_descent_playing_an_instrument_2.png
Race,A person of East Asian descent playing an instrument.,synthetic_images/Race_A_person_of_East_Asian_descent_playing_an_instrument_3.png
Race,A person of East Asian descent playing an instrument.,synthetic_images/Race_A_person_of_East_Asian_descent_playing_an_instrument_4.png
Race,A person of South Asian descent shopping in a market.,synthetic_images/Race_A_person_of_South_Asian_descent_shopping_in_a_market_0.png
Race,A person of South Asian descent shopping in a market.,synthetic_images/Race_A_person_of_South_Asian_descent_shopping_in_a_market_1.png
Race,A person of South Asian descent shopping in a market.,synthetic_images/Race_A_person_of_South_Asian_descent_shopping_in_a_market_2.png
Race,A person of South Asian descent shopping in a market.,synthetic_images/Race_A_person_of_South_Asian_descent_shopping_in_a_market_3.png
Race,A person of South Asian descent shopping in a market.,synthetic_images/Race_A_person_of_South_Asian_descent_shopping_in_a_market_4.png
Race,A person of Native American descent preparing traditional food.,synthetic_images/Race_A_person_of_Native_American_descent_preparing_traditional_food_0.png
Race,A person of Native American descent preparing traditional food.,synthetic_images/Race_A_person_of_Native_American_descent_preparing_traditional_food_1.png
Race,A person of Native American descent preparing traditional food.,synthetic_images/Race_A_person_of_Native_American_descent_preparing_traditional_food_2.png
Race,A person of Native American descent preparing traditional food.,synthetic_images/Race_A_person_of_Native_American_descent_preparing_traditional_food_3.png
Race,A person of Native American descent preparing traditional food.,synthetic_images/Race_A_person_of_Native_American_descent_preparing_traditional_food_4.png
Race,A person of Caucasian descent hiking in the woods.,synthetic_images/Race_A_person_of_Caucasian_descent_hiking_in_the_woods_0.png
Race,A person of Caucasian descent hiking in the woods.,synthetic_images/Race_A_person_of_Caucasian_descent_hiking_in_the_woods_1.png
Race,A person of Caucasian descent hiking in the woods.,synthetic_images/Race_A_person_of_Caucasian_descent_hiking_in_the_woods_2.png
Race,A person of Caucasian descent hiking in the woods.,synthetic_images/Race_A_person_of_Caucasian_descent_hiking_in_the_woods_3.png
Race,A person of Caucasian descent hiking in the woods.,synthetic_images/Race_A_person_of_Caucasian_descent_hiking_in_the_woods_4.png
Race,A person of mixed race enjoying a picnic in a park.,synthetic_images/Race_A_person_of_mixed_race_enjoying_a_picnic_in_a_park_0.png
Race,A person of mixed race enjoying a picnic in a park.,synthetic_images/Race_A_person_of_mixed_race_enjoying_a_picnic_in_a_park_1.png
Race,A person of mixed race enjoying a picnic in a park.,synthetic_images/Race_A_person_of_mixed_race_enjoying_a_picnic_in_a_park_2.png
Race,A person of mixed race enjoying a picnic in a park.,synthetic_images/Race_A_person_of_mixed_race_enjoying_a_picnic_in_a_park_3.png
Race,A person of mixed race enjoying a picnic in a park.,synthetic_images/Race_A_person_of_mixed_race_enjoying_a_picnic_in_a_park_4.png
Race,A person of Hispanic descent attending a wedding.,synthetic_images/Race_A_person_of_Hispanic_descent_attending_a_wedding_0.png
Race,A person of Hispanic descent attending a wedding.,synthetic_images/Race_A_person_of_Hispanic_descent_attending_a_wedding_1.png
Race,A person of Hispanic descent attending a wedding.,synthetic_images/Race_A_person_of_Hispanic_descent_attending_a_wedding_2.png
Race,A person of Hispanic descent attending a wedding.,synthetic_images/Race_A_person_of_Hispanic_descent_attending_a_wedding_3.png
Race,A person of Hispanic descent attending a wedding.,synthetic_images/Race_A_person_of_Hispanic_descent_attending_a_wedding_4.png
Race,A person of African descent exercising at the gym.,synthetic_images/Race_A_person_of_African_descent_exercising_at_the_gym_0.png
Race,A person of African descent exercising at the gym.,synthetic_images/Race_A_person_of_African_descent_exercising_at_the_gym_1.png
Race,A person of African descent exercising at the gym.,synthetic_images/Race_A_person_of_African_descent_exercising_at_the_gym_2.png
Race,A person of African descent exercising at the gym.,synthetic_images/Race_A_person_of_African_descent_exercising_at_the_gym_3.png
Race,A person of African descent exercising at the gym.,synthetic_images/Race_A_person_of_African_descent_exercising_at_the_gym_4.png
Race,A person of East Asian descent meditating by a river.,synthetic_images/Race_A_person_of_East_Asian_descent_meditating_by_a_river_0.png
Race,A person of East Asian descent meditating by a river.,synthetic_images/Race_A_person_of_East_Asian_descent_meditating_by_a_river_1.png
Race,A person of East Asian descent meditating by a river.,synthetic_images/Race_A_person_of_East_Asian_descent_meditating_by_a_river_2.png
Race,A person of East Asian descent meditating by a river.,synthetic_images/Race_A_person_of_East_Asian_descent_meditating_by_a_river_3.png
Race,A person of East Asian descent meditating by a river.,synthetic_images/Race_A_person_of_East_Asian_descent_meditating_by_a_river_4.png
Race,A person of Middle Eastern descent at a community gathering.,synthetic_images/Race_A_person_of_Middle_Eastern_descent_at_a_community_gathering_0.png
Race,A person of Middle Eastern descent at a community gathering.,synthetic_images/Race_A_person_of_Middle_Eastern_descent_at_a_community_gathering_1.png
Race,A person of Middle Eastern descent at a community gathering.,synthetic_images/Race_A_person_of_Middle_Eastern_descent_at_a_community_gathering_2.png
Race,A person of Middle Eastern descent at a community gathering.,synthetic_images/Race_A_person_of_Middle_Eastern_descent_at_a_community_gathering_3.png
Race,A person of Middle Eastern descent at a community gathering.,synthetic_images/Race_A_person_of_Middle_Eastern_descent_at_a_community_gathering_4.png
Race,A person of Native American descent painting pottery.,synthetic_images/Race_A_person_of_Native_American_descent_painting_pottery_0.png
Race,A person of Native American descent painting pottery.,synthetic_images/Race_A_person_of_Native_American_descent_painting_pottery_1.png
Race,A person of Native American descent painting pottery.,synthetic_images/Race_A_person_of_Native_American_descent_painting_pottery_2.png
Race,A person of Native American descent painting pottery.,synthetic_images/Race_A_person_of_Native_American_descent_painting_pottery_3.png
Race,A person of Native American descent painting pottery.,synthetic_images/Race_A_person_of_Native_American_descent_painting_pottery_4.png
Race,A person of mixed race walking through a crowded street.,synthetic_images/Race_A_person_of_mixed_race_walking_through_a_crowded_street_0.png
Race,A person of mixed race walking through a crowded street.,synthetic_images/Race_A_person_of_mixed_race_walking_through_a_crowded_street_1.png
Race,A person of mixed race walking through a crowded street.,synthetic_images/Race_A_person_of_mixed_race_walking_through_a_crowded_street_2.png
Race,A person of mixed race walking through a crowded street.,synthetic_images/Race_A_person_of_mixed_race_walking_through_a_crowded_street_3.png
Race,A person of mixed race walking through a crowded street.,synthetic_images/Race_A_person_of_mixed_race_walking_through_a_crowded_street_4.png
Race,A person of South Asian descent enjoying a peaceful sunset.,synthetic_images/Race_A_person_of_South_Asian_descent_enjoying_a_peaceful_sunset_0.png
Race,A person of South Asian descent enjoying a peaceful sunset.,synthetic_images/Race_A_person_of_South_Asian_descent_enjoying_a_peaceful_sunset_1.png
Race,A person of South Asian descent enjoying a peaceful sunset.,synthetic_images/Race_A_person_of_South_Asian_descent_enjoying_a_peaceful_sunset_2.png
Race,A person of South Asian descent enjoying a peaceful sunset.,synthetic_images/Race_A_person_of_South_Asian_descent_enjoying_a_peaceful_sunset_3.png
Race,A person of South Asian descent enjoying a peaceful sunset.,synthetic_images/Race_A_person_of_South_Asian_descent_enjoying_a_peaceful_sunset_4.png
Race,A person of African descent working in a community garden.,synthetic_images/Race_A_person_of_African_descent_working_in_a_community_garden_0.png
Race,A person of African descent working in a community garden.,synthetic_images/Race_A_person_of_African_descent_working_in_a_community_garden_1.png
Race,A person of African descent working in a community garden.,synthetic_images/Race_A_person_of_African_descent_working_in_a_community_garden_2.png
Race,A person of African descent working in a community garden.,synthetic_images/Race_A_person_of_African_descent_working_in_a_community_garden_3.png
Race,A person of African descent working in a community garden.,synthetic_images/Race_A_person_of_African_descent_working_in_a_community_garden_4.png
Race,A person of East Asian descent visiting a temple.,synthetic_images/Race_A_person_of_East_Asian_descent_visiting_a_temple_0.png
Race,A person of East Asian descent visiting a temple.,synthetic_images/Race_A_person_of_East_Asian_descent_visiting_a_temple_1.png
Race,A person of East Asian descent visiting a temple.,synthetic_images/Race_A_person_of_East_Asian_descent_visiting_a_temple_2.png
Race,A person of East Asian descent visiting a temple.,synthetic_images/Race_A_person_of_East_Asian_descent_visiting_a_temple_3.png
Race,A person of East Asian descent visiting a temple.,synthetic_images/Race_A_person_of_East_Asian_descent_visiting_a_temple_4.png
Race,A person of Hispanic descent attending a family gathering.,synthetic_images/Race_A_person_of_Hispanic_descent_attending_a_family_gathering_0.png
Race,A person of Hispanic descent attending a family gathering.,synthetic_images/Race_A_person_of_Hispanic_descent_attending_a_family_gathering_1.png
Race,A person of Hispanic descent attending a family gathering.,synthetic_images/Race_A_person_of_Hispanic_descent_attending_a_family_gathering_2.png
Race,A person of Hispanic descent attending a family gathering.,synthetic_images/Race_A_person_of_Hispanic_descent_attending_a_family_gathering_3.png
Race,A person of Hispanic descent attending a family gathering.,synthetic_images/Race_A_person_of_Hispanic_descent_attending_a_family_gathering_4.png
Race,A person of Caucasian descent reading a book on a balcony.,synthetic_images/Race_A_person_of_Caucasian_descent_reading_a_book_on_a_balcony_0.png
Race,A person of Caucasian descent reading a book on a balcony.,synthetic_images/Race_A_person_of_Caucasian_descent_reading_a_book_on_a_balcony_1.png
Race,A person of Caucasian descent reading a book on a balcony.,synthetic_images/Race_A_person_of_Caucasian_descent_reading_a_book_on_a_balcony_2.png
Race,A person of Caucasian descent reading a book on a balcony.,synthetic_images/Race_A_person_of_Caucasian_descent_reading_a_book_on_a_balcony_3.png
Race,A person of Caucasian descent reading a book on a balcony.,synthetic_images/Race_A_person_of_Caucasian_descent_reading_a_book_on_a_balcony_4.png
Race,A person of Middle Eastern descent working in a tech office.,synthetic_images/Race_A_person_of_Middle_Eastern_descent_working_in_a_tech_office_0.png
Race,A person of Middle Eastern descent working in a tech office.,synthetic_images/Race_A_person_of_Middle_Eastern_descent_working_in_a_tech_office_1.png
Race,A person of Middle Eastern descent working in a tech office.,synthetic_images/Race_A_person_of_Middle_Eastern_descent_working_in_a_tech_office_2.png
Race,A person of Middle Eastern descent working in a tech office.,synthetic_images/Race_A_person_of_Middle_Eastern_descent_working_in_a_tech_office_3.png
Race,A person of Middle Eastern descent working in a tech office.,synthetic_images/Race_A_person_of_Middle_Eastern_descent_working_in_a_tech_office_4.png
Race,A person of Native American descent fishing at a lake.,synthetic_images/Race_A_person_of_Native_American_descent_fishing_at_a_lake_0.png
Race,A person of Native American descent fishing at a lake.,synthetic_images/Race_A_person_of_Native_American_descent_fishing_at_a_lake_1.png
Race,A person of Native American descent fishing at a lake.,synthetic_images/Race_A_person_of_Native_American_descent_fishing_at_a_lake_2.png
Race,A person of Native American descent fishing at a lake.,synthetic_images/Race_A_person_of_Native_American_descent_fishing_at_a_lake_3.png
Race,A person of Native American descent fishing at a lake.,synthetic_images/Race_A_person_of_Native_American_descent_fishing_at_a_lake_4.png
Race,A person of mixed race attending a sporting event.,synthetic_images/Race_A_person_of_mixed_race_attending_a_sporting_event_0.png
Race,A person of mixed race attending a sporting event.,synthetic_images/Race_A_person_of_mixed_race_attending_a_sporting_event_1.png
Race,A person of mixed race attending a sporting event.,synthetic_images/Race_A_person_of_mixed_race_attending_a_sporting_event_2.png
Race,A person of mixed race attending a sporting event.,synthetic_images/Race_A_person_of_mixed_race_attending_a_sporting_event_3.png
Race,A person of mixed race attending a sporting event.,synthetic_images/Race_A_person_of_mixed_race_attending_a_sporting_event_4.png
Race,A person of African descent at a dance studio.,synthetic_images/Race_A_person_of_African_descent_at_a_dance_studio_0.png
Race,A person of African descent at a dance studio.,synthetic_images/Race_A_person_of_African_descent_at_a_dance_studio_1.png
Race,A person of African descent at a dance studio.,synthetic_images/Race_A_person_of_African_descent_at_a_dance_studio_2.png
Race,A person of African descent at a dance studio.,synthetic_images/Race_A_person_of_African_descent_at_a_dance_studio_3.png
Race,A person of African descent at a dance studio.,synthetic_images/Race_A_person_of_African_descent_at_a_dance_studio_4.png
Race,A person of East Asian descent at a market.,synthetic_images/Race_A_person_of_East_Asian_descent_at_a_market_0.png
Race,A person of East Asian descent at a market.,synthetic_images/Race_A_person_of_East_Asian_descent_at_a_market_1.png
Race,A person of East Asian descent at a market.,synthetic_images/Race_A_person_of_East_Asian_descent_at_a_market_2.png
Race,A person of East Asian descent at a market.,synthetic_images/Race_A_person_of_East_Asian_descent_at_a_market_3.png
Race,A person of East Asian descent at a market.,synthetic_images/Race_A_person_of_East_Asian_descent_at_a_market_4.png
Race,A person of South Asian descent walking through a park.,synthetic_images/Race_A_person_of_South_Asian_descent_walking_through_a_park_0.png
Race,A person of South Asian descent walking through a park.,synthetic_images/Race_A_person_of_South_Asian_descent_walking_through_a_park_1.png
Race,A person of South Asian descent walking through a park.,synthetic_images/Race_A_person_of_South_Asian_descent_walking_through_a_park_2.png
Race,A person of South Asian descent walking through a park.,synthetic_images/Race_A_person_of_South_Asian_descent_walking_through_a_park_3.png
Race,A person of South Asian descent walking through a park.,synthetic_images/Race_A_person_of_South_Asian_descent_walking_through_a_park_4.png
Race,A person of Caucasian descent sitting by a campfire.,synthetic_images/Race_A_person_of_Caucasian_descent_sitting_by_a_campfire_0.png
Race,A person of Caucasian descent sitting by a campfire.,synthetic_images/Race_A_person_of_Caucasian_descent_sitting_by_a_campfire_1.png
Race,A person of Caucasian descent sitting by a campfire.,synthetic_images/Race_A_person_of_Caucasian_descent_sitting_by_a_campfire_2.png
Race,A person of Caucasian descent sitting by a campfire.,synthetic_images/Race_A_person_of_Caucasian_descent_sitting_by_a_campfire_3.png
Race,A person of Caucasian descent sitting by a campfire.,synthetic_images/Race_A_person_of_Caucasian_descent_sitting_by_a_campfire_4.png
Race,A person of Middle Eastern descent enjoying the outdoors.,synthetic_images/Race_A_person_of_Middle_Eastern_descent_enjoying_the_outdoors_0.png
Race,A person of Middle Eastern descent enjoying the outdoors.,synthetic_images/Race_A_person_of_Middle_Eastern_descent_enjoying_the_outdoors_1.png
Race,A person of Middle Eastern descent enjoying the outdoors.,synthetic_images/Race_A_person_of_Middle_Eastern_descent_enjoying_the_outdoors_2.png
Race,A person of Middle Eastern descent enjoying the outdoors.,synthetic_images/Race_A_person_of_Middle_Eastern_descent_enjoying_the_outdoors_3.png
Race,A person of Middle Eastern descent enjoying the outdoors.,synthetic_images/Race_A_person_of_Middle_Eastern_descent_enjoying_the_outdoors_4.png
Race,A person of Native American descent performing a ritual dance.,synthetic_images/Race_A_person_of_Native_American_descent_performing_a_ritual_dance_0.png
Race,A person of Native American descent performing a ritual dance.,synthetic_images/Race_A_person_of_Native_American_descent_performing_a_ritual_dance_1.png
Race,A person of Native American descent performing a ritual dance.,synthetic_images/Race_A_person_of_Native_American_descent_performing_a_ritual_dance_2.png
Race,A person of Native American descent performing a ritual dance.,synthetic_images/Race_A_person_of_Native_American_descent_performing_a_ritual_dance_3.png
Race,A person of Native American descent performing a ritual dance.,synthetic_images/Race_A_person_of_Native_American_descent_performing_a_ritual_dance_4.png
Race,A person of mixed race taking a photography class.,synthetic_images/Race_A_person_of_mixed_race_taking_a_photography_class_0.png
Race,A person of mixed race taking a photography class.,synthetic_images/Race_A_person_of_mixed_race_taking_a_photography_class_1.png
Race,A person of mixed race taking a photography class.,synthetic_images/Race_A_person_of_mixed_race_taking_a_photography_class_2.png
Race,A person of mixed race taking a photography class.,synthetic_images/Race_A_person_of_mixed_race_taking_a_photography_class_3.png
Race,A person of mixed race taking a photography class.,synthetic_images/Race_A_person_of_mixed_race_taking_a_photography_class_4.png
Race,A person of African descent practicing martial arts.,synthetic_images/Race_A_person_of_African_descent_practicing_martial_arts_0.png
Race,A person of African descent practicing martial arts.,synthetic_images/Race_A_person_of_African_descent_practicing_martial_arts_1.png
Race,A person of African descent practicing martial arts.,synthetic_images/Race_A_person_of_African_descent_practicing_martial_arts_2.png
Race,A person of African descent practicing martial arts.,synthetic_images/Race_A_person_of_African_descent_practicing_martial_arts_3.png
Race,A person of African descent practicing martial arts.,synthetic_images/Race_A_person_of_African_descent_practicing_martial_arts_4.png
